jdtdb,calendar,x,y,z,lt,rg,rr
2458849.500000000,A.D. 2020-Jan-01 00:00:00.0000,4.374662557743002E+09,-9.525175816608447E+08,-8.121631180820256E+07,1.493665541420541E+04,4.477896640923649E+09,-2.745029572520293E-02
2458850.500000000,A.D. 2020-Jan-02 00:00:00.0000,4.374760474874957E+09,-9.520556067987753E+08,-8.122807827971292E+07,1.493664750504730E+04,4.477894269817697E+09,-2.743568871983201E-02
2458851.500000000,A.D. 2020-Jan-03 00:00:00.0000,4.374858343868124E+09,-9.515936252045050E+08,-8.123984919591153E+07,1.493663960072795E+04,4.477891900162371E+09,-2.741671595200011E-02
2458852.500000000,A.D. 2020-Jan-04 00:00:00.0000,4.374956165149125E+09,-9.511316366836921E+08,-8.125162471225464E+07,1.493663170250599E+04,4.477889532334995E+09,-2.739337463691688E-02
2458853.500000000,A.D. 2020-Jan-05 00:00:00.0000,4.375053939144706E+09,-9.506696410419774E+08,-8.126340498420811E+07,1.493662381164081E+04,4.477887166713127E+09,-2.736566205780761E-02
2458854.500000000,A.D. 2020-Jan-06 00:00:00.0000,4.375151666281730E+09,-9.502076380849805E+08,-8.127519016724718E+07,1.493661592939260E+04,4.477884803674560E+09,-2.733357556655592E-02
2458855.500000000,A.D. 2020-Jan-07 00:00:00.0000,4.375249346987170E+09,-9.497456276182986E+08,-8.128698041685641E+07,1.493660805702228E+04,4.477882443597312E+09,-2.729711258407970E-02
2458856.500000000,A.D. 2020-Jan-08 00:00:00.0000,4.375346981688111E+09,-9.492836094475065E+08,-8.129877588852882E+07,1.493660019579152E+04,4.477880086859621E+09,-2.725627060034739E-02
2458857.500000000,A.D. 2020-Jan-09 00:00:00.0000,4.375444570811729E+09,-9.488215833781542E+08,-8.131057673776615E+07,1.493659234696270E+04,4.477877733839937E+09,-2.721104717393040E-02
2458858.500000000,A.D. 2020-Jan-10 00:00:00.0000,4.375542114785299E+09,-9.483595492157695E+08,-8.132238312007856E+07,1.493658451179890E+04,4.477875384916923E+09,-2.716143993093304E-02
2458859.500000000,A.D. 2020-Jan-11 00:00:00.0000,4.375639614036182E+09,-9.478975067658597E+08,-8.133419519098479E+07,1.493657669156386E+04,4.477873040469438E+09,-2.710744656313935E-02
2458860.500000000,A.D. 2020-Jan-12 00:00:00.0000,4.375737068991819E+09,-9.474354558339131E+08,-8.134601310601187E+07,1.493656888752199E+04,4.477870700876543E+09,-2.704906482513125E-02
2458861.500000000,A.D. 2020-Jan-13 00:00:00.0000,4.375834477071198E+09,-9.469733915526847E+08,-8.135783031039083E+07,1.493656108742873E+04,4.477868362467412E+09,-2.708123833252263E-02
2458862.500000000,A.D. 2020-Jan-14 00:00:00.0000,4.375931835187816E+09,-9.465113094367757E+08,-8.136964019510931E+07,1.493655327766342E+04,4.477866021158673E+09,-2.711618562276383E-02
2458863.500000000,A.D. 2020-Jan-15 00:00:00.0000,4.376029143010972E+09,-9.460492098644335E+08,-8.138144283434218E+07,1.493654545742645E+04,4.477863676710609E+09,-2.715390812454713E-02
2458864.500000000,A.D. 2020-Jan-16 00:00:00.0000,4.376126400210028E+09,-9.455870932139115E+08,-8.139323830227399E+07,1.493653762591780E+04,4.477861328883381E+09,-2.719440730058512E-02
2458865.500000000,A.D. 2020-Jan-17 00:00:00.0000,4.376223606454394E+09,-9.451249598634793E+08,-8.140502667309976E+07,1.493652978233701E+04,4.477858977437018E+09,-2.723768463441499E-02
2458866.500000000,A.D. 2020-Jan-18 00:00:00.0000,4.376320761413533E+09,-9.446628101914341E+08,-8.141680802102625E+07,1.493652192588322E+04,4.477856622131424E+09,-2.728374161256104E-02
2458867.500000000,A.D. 2020-Jan-19 00:00:00.0000,4.376417864756952E+09,-9.442006445761164E+08,-8.142858242027313E+07,1.493651405575510E+04,4.477854262726371E+09,-2.733257970341955E-02
2458868.500000000,A.D. 2020-Jan-20 00:00:00.0000,4.376514916154207E+09,-9.437384633959247E+08,-8.144034994507420E+07,1.493650617115096E+04,4.477851898981514E+09,-2.738420032939644E-02
2458869.500000000,A.D. 2020-Jan-21 00:00:00.0000,4.376611915274898E+09,-9.432762670293339E+08,-8.145211066968000E+07,1.493649827126865E+04,4.477849530656379E+09,-2.743860483367520E-02
2458870.500000000,A.D. 2020-Jan-22 00:00:00.0000,4.376708861788678E+09,-9.428140558549173E+08,-8.146386466835982E+07,1.493649035530569E+04,4.477847157510386E+09,-2.749579443872348E-02
2458871.500000000,A.D. 2020-Jan-23 00:00:00.0000,4.376805755365260E+09,-9.423518302513686E+08,-8.147561201540512E+07,1.493648242245926E+04,4.477844779302857E+09,-2.755577019611521E-02
2458872.500000000,A.D. 2020-Jan-24 00:00:00.0000,4.376902595674431E+09,-9.418895905975273E+08,-8.148735278513277E+07,1.493647447192628E+04,4.477842395793032E+09,-2.761853292678941E-02
2458873.500000000,A.D. 2020-Jan-25 00:00:00.0000,4.376999382386063E+09,-9.414273372724049E+08,-8.149908705188912E+07,1.493646650290345E+04,4.477840006740088E+09,-2.768408315077014E-02
2458874.500000000,A.D. 2020-Jan-26 00:00:00.0000,4.377096115170142E+09,-9.409650706552147E+08,-8.151081489005506E+07,1.493645851458738E+04,4.477837611903179E+09,-2.775242100574950E-02
2458875.500000000,A.D. 2020-Jan-27 00:00:00.0000,4.377192793696804E+09,-9.405027911253974E+08,-8.152253637405151E+07,1.493645050617472E+04,4.477835211041464E+09,-2.782354615464868E-02
2458876.500000000,A.D. 2020-Jan-28 00:00:00.0000,4.377289417636365E+09,-9.400404990626502E+08,-8.153425157834578E+07,1.493644247686230E+04,4.477832803914155E+09,-2.789745768351145E-02
2458877.500000000,A.D. 2020-Jan-29 00:00:00.0000,4.377385986659381E+09,-9.395781948469493E+08,-8.154596057745838E+07,1.493643442584727E+04,4.477830390280573E+09,-2.797415399259577E-02
2458878.500000000,A.D. 2020-Jan-30 00:00:00.0000,4.377482500436705E+09,-9.391158788585693E+08,-8.155766344597077E+07,1.493642635232742E+04,4.477827969900212E+09,-2.805363268559655E-02
2458879.500000000,A.D. 2020-Jan-31 00:00:00.0000,4.377578958639558E+09,-9.386535514780934E+08,-8.156936025853282E+07,1.493641825550130E+04,4.477825542532806E+09,-2.813589046429810E-02
2458880.500000000,A.D. 2020-Feb-01 00:00:00.0000,4.377675360939621E+09,-9.381912130864116E+08,-8.158105108987129E+07,1.493641013456858E+04,4.477823107938424E+09,-2.822092303881159E-02
2458881.500000000,A.D. 2020-Feb-02 00:00:00.0000,4.377771713405643E+09,-9.377288648592100E+08,-8.159274187695855E+07,1.493640201050137E+04,4.477820672404347E+09,-2.815713040189229E-02
2458882.500000000,A.D. 2020-Feb-03 00:00:00.0000,4.377868022401575E+09,-9.372665074600447E+08,-8.160443832219285E+07,1.493639390486307E+04,4.477818242395118E+09,-2.809303120857329E-02
2458883.500000000,A.D. 2020-Feb-04 00:00:00.0000,4.377964288042882E+09,-9.368041405019636E+08,-8.161614014857399E+07,1.493638581774366E+04,4.477815817937714E+09,-2.802861398310109E-02
2458884.500000000,A.D. 2020-Feb-05 00:00:00.0000,4.378060510445885E+09,-9.363417635981098E+08,-8.162784707919902E+07,1.493637774923656E+04,4.477813399060136E+09,-2.796386638192022E-02
2458885.500000000,A.D. 2020-Feb-06 00:00:00.0000,4.378156689727862E+09,-9.358793763615981E+08,-8.163955883726192E+07,1.493636969943884E+04,4.477810985791490E+09,-2.789877544535364E-02
2458886.500000000,A.D. 2020-Feb-07 00:00:00.0000,4.378252826007113E+09,-9.354169784053632E+08,-8.165127514604753E+07,1.493636166845134E+04,4.477808578162007E+09,-2.783332794606981E-02
2458887.500000000,A.D. 2020-Feb-08 00:00:00.0000,4.378348919403005E+09,-9.349545693419784E+08,-8.166299572892106E+07,1.493635365637873E+04,4.477806176203066E+09,-2.776751084551054E-02
2458888.500000000,A.D. 2020-Feb-09 00:00:00.0000,4.378444970035974E+09,-9.344921487834549E+08,-8.167472030931222E+07,1.493634566332931E+04,4.477803779947134E+09,-2.770131183718624E-02
2458889.500000000,A.D. 2020-Feb-10 00:00:00.0000,4.378540978027486E+09,-9.340297163410301E+08,-8.168644861069423E+07,1.493633768941478E+04,4.477801389427698E+09,-2.763471993243234E-02
2458890.500000000,A.D. 2020-Feb-11 00:00:00.0000,4.378636943499926E+09,-9.335672716249664E+08,-8.169818035655838E+07,1.493632973474973E+04,4.477799004679110E+09,-2.756772602995833E-02
2458891.500000000,A.D. 2020-Feb-12 00:00:00.0000,4.378732866576461E+09,-9.331048142443653E+08,-8.170991527038544E+07,1.493632179945105E+04,4.477796625736415E+09,-2.750032340519836E-02
2458892.500000000,A.D. 2020-Feb-13 00:00:00.0000,4.378828747380834E+09,-9.326423438070242E+08,-8.172165307561666E+07,1.493631388363718E+04,4.477794252635115E+09,-2.743250805920322E-02
2458893.500000000,A.D. 2020-Feb-14 00:00:00.0000,4.378924586037139E+09,-9.321798599193405E+08,-8.173339349562401E+07,1.493630598742728E+04,4.477791885410942E+09,-2.736427887949474E-02
2458894.500000000,A.D. 2020-Feb-15 00:00:00.0000,4.379020382669577E+09,-9.317173621862746E+08,-8.174513625368601E+07,1.493629811094046E+04,4.477789524099596E+09,-2.729563758703003E-02
2458895.500000000,A.D. 2020-Feb-16 00:00:00.0000,4.379116137402202E+09,-9.312548502113774E+08,-8.175688107296717E+07,1.493629025429490E+04,4.477787168736514E+09,-2.722658847410431E-02
2458896.500000000,A.D. 2020-Feb-17 00:00:00.0000,4.379211850358702E+09,-9.307923235968709E+08,-8.176862767650360E+07,1.493628241760728E+04,4.477784819356669E+09,-2.715713797773614E-02
2458897.500000000,A.D. 2020-Feb-18 00:00:00.0000,4.379307521662198E+09,-9.303297819437748E+08,-8.178037578719646E+07,1.493627460099214E+04,4.477782475994401E+09,-2.708729414945638E-02
2458898.500000000,A.D. 2020-Feb-19 00:00:00.0000,4.379403151435100E+09,-9.298672248520714E+08,-8.179212512781107E+07,1.493626680456153E+04,4.477780138683308E+09,-2.701706606671288E-02
2458899.500000000,A.D. 2020-Feb-20 00:00:00.0000,4.379498739798993E+09,-9.294046519208827E+08,-8.180387542098242E+07,1.493625902842485E+04,4.477777807456177E+09,-2.694646326927349E-02
2458900.500000000,A.D. 2020-Feb-21 00:00:00.0000,4.379594286874591E+09,-9.289420627486546E+08,-8.181562638922518E+07,1.493625127268869E+04,4.477775482344971E+09,-2.687549526387380E-02
2458901.500000000,A.D. 2020-Feb-22 00:00:00.0000,4.379689785292747E+09,-9.284794603024623E+08,-8.182737484258997E+07,1.493624351517646E+04,4.477773156701310E+09,-2.695843489040498E-02
2458902.500000000,A.D. 2020-Feb-23 00:00:00.0000,4.379785227705564E+09,-9.280168480080602E+08,-8.183911803050250E+07,1.493623573411836E+04,4.477770823998779E+09,-2.703889682713469E-02
2458903.500000000,A.D. 2020-Feb-24 00:00:00.0000,4.379880614264339E+09,-9.275542261513772E+08,-8.185085633440292E+07,1.493622793022695E+04,4.477768484450991E+09,-2.711689164090966E-02
2458904.500000000,A.D. 2020-Feb-25 00:00:00.0000,4.379975945119600E+09,-9.270915950182492E+08,-8.186259013566887E+07,1.493622010421184E+04,4.477766138270682E+09,-2.719242887683180E-02
2458905.500000000,A.D. 2020-Feb-26 00:00:00.0000,4.380071220421181E+09,-9.266289548945051E+08,-8.187431981563044E+07,1.493621225678003E+04,4.477763785669812E+09,-2.726551703675453E-02
2458906.500000000,A.D. 2020-Feb-27 00:00:00.0000,4.380166440318303E+09,-9.261663060660329E+08,-8.188604575558162E+07,1.493620438863627E+04,4.477761426859653E+09,-2.733616361492801E-02
2458907.500000000,A.D. 2020-Feb-28 00:00:00.0000,4.380261604959644E+09,-9.257036488188229E+08,-8.189776833679157E+07,1.493619650048324E+04,4.477759062050868E+09,-2.740437517301526E-02
2458908.500000000,A.D. 2020-Feb-29 00:00:00.0000,4.380356714493415E+09,-9.252409834389939E+08,-8.190948794051427E+07,1.493618859302187E+04,4.477756691453588E+09,-2.747015743812473E-02
2458909.500000000,A.D. 2020-Mar-01 00:00:00.0000,4.380451769067423E+09,-9.247783102128099E+08,-8.192120494799429E+07,1.493618066695154E+04,4.477754315277481E+09,-2.753351541027290E-02
2458910.500000000,A.D. 2020-Mar-02 00:00:00.0000,4.380546768829137E+09,-9.243156294266797E+08,-8.193291974047381E+07,1.493617272297029E+04,4.477751933731817E+09,-2.759445346973776E-02
2458911.500000000,A.D. 2020-Mar-03 00:00:00.0000,4.380641713925729E+09,-9.238529413671541E+08,-8.194463269919640E+07,1.493616476177497E+04,4.477749547025503E+09,-2.765297548017082E-02
2458912.500000000,A.D. 2020-Mar-04 00:00:00.0000,4.380736604504128E+09,-9.233902463209157E+08,-8.195634420541048E+07,1.493615678406138E+04,4.477747155367135E+09,-2.770908489006485E-02
2458913.500000000,A.D. 2020-Mar-05 00:00:00.0000,4.380831440711048E+09,-9.229275445747639E+08,-8.196805464037108E+07,1.493614879052437E+04,4.477744758965027E+09,-2.776278481327823E-02
2458914.500000000,A.D. 2020-Mar-06 00:00:00.0000,4.380926222693021E+09,-9.224648364155995E+08,-8.197976438534200E+07,1.493614078185794E+04,4.477742358027231E+09,-2.781407810703009E-02
2458915.500000000,A.D. 2020-Mar-07 00:00:00.0000,4.381020950596416E+09,-9.220021221304076E+08,-8.199147382159579E+07,1.493613275875527E+04,4.477739952761564E+09,-2.786296743552417E-02
2458916.500000000,A.D. 2020-Mar-08 00:00:00.0000,4.381115624567469E+09,-9.215394020062393E+08,-8.200318333041477E+07,1.493612472190885E+04,4.477737543375621E+09,-2.790945532437310E-02
2458917.500000000,A.D. 2020-Mar-09 00:00:00.0000,4.381210244752279E+09,-9.210766763301964E+08,-8.201489329309040E+07,1.493611667201040E+04,4.477735130076777E+09,-2.795354420590971E-02
2458918.500000000,A.D. 2020-Mar-10 00:00:00.0000,4.381304811296837E+09,-9.206139453894134E+08,-8.202660409092283E+07,1.493610860975097E+04,4.477732713072205E+09,-2.799523645639347E-02
2458919.500000000,A.D. 2020-Mar-11 00:00:00.0000,4.381399324347018E+09,-9.201512094710441E+08,-8.203831610522068E+07,1.493610053582093E+04,4.477730292568872E+09,-2.803453442626986E-02
2458920.500000000,A.D. 2020-Mar-12 00:00:00.0000,4.381493784048594E+09,-9.196884688622468E+08,-8.205002971729976E+07,1.493609245090996E+04,4.477727868773542E+09,-2.807144046451704E-02
2458921.500000000,A.D. 2020-Mar-13 00:00:00.0000,4.381588196441284E+09,-9.192257175257822E+08,-8.206174422625232E+07,1.493608437054854E+04,4.477725446342131E+09,-2.800405918198668E-02
2458922.500000000,A.D. 2020-Mar-14 00:00:00.0000,4.381682567233935E+09,-9.187629491834409E+08,-8.207345844444966E+07,1.493607630900244E+04,4.477723029551410E+09,-2.794086910019700E-02
2458923.500000000,A.D. 2020-Mar-15 00:00:00.0000,4.381776896075843E+09,-9.183001637608993E+08,-8.208517202313566E+07,1.493606826506358E+04,4.477720618039206E+09,-2.788187152782006E-02
2458924.500000000,A.D. 2020-Mar-16 00:00:00.0000,4.381871182616194E+09,-9.178373611837969E+08,-8.209688461355776E+07,1.493606023752348E+04,4.477718211443226E+09,-2.782706782670495E-02
2458925.500000000,A.D. 2020-Mar-17 00:00:00.0000,4.381965426504066E+09,-9.173745413777295E+08,-8.210859586696589E+07,1.493605222517326E+04,4.477715809401061E+09,-2.777645941857263E-02
2458926.500000000,A.D. 2020-Mar-18 00:00:00.0000,4.382059627388417E+09,-9.169117042682438E+08,-8.212030543461174E+07,1.493604422680364E+04,4.477713411550173E+09,-2.773004778987561E-02
2458927.500000000,A.D. 2020-Mar-19 00:00:00.0000,4.382153784918087E+09,-9.164488497808322E+08,-8.213201296774733E+07,1.493603624120488E+04,4.477711017527891E+09,-2.768783449517578E-02
2458928.500000000,A.D. 2020-Mar-20 00:00:00.0000,4.382247898741788E+09,-9.159859778409286E+08,-8.214371811762482E+07,1.493602826716679E+04,4.477708626971413E+09,-2.764982115929926E-02
2458929.500000000,A.D. 2020-Mar-21 00:00:00.0000,4.382341968508101E+09,-9.155230883739073E+08,-8.215542053549463E+07,1.493602030347870E+04,4.477706239517786E+09,-2.761600947865840E-02
2458930.500000000,A.D. 2020-Mar-22 00:00:00.0000,4.382435993865466E+09,-9.150601813050799E+08,-8.216711987260556E+07,1.493601234892946E+04,4.477703854803915E+09,-2.758640122172681E-02
2458931.500000000,A.D. 2020-Mar-23 00:00:00.0000,4.382529974462183E+09,-9.145972565596941E+08,-8.217881578020334E+07,1.493600440230736E+04,4.477701472466544E+09,-2.756099822897164E-02
2458932.500000000,A.D. 2020-Mar-24 00:00:00.0000,4.382623909946396E+09,-9.141343140629355E+08,-8.219050790952981E+07,1.493599646240018E+04,4.477699092142256E+09,-2.753980241240277E-02
2458933.500000000,A.D. 2020-Mar-25 00:00:00.0000,4.382717799966095E+09,-9.136713537399262E+08,-8.220219591182274E+07,1.493598852799514E+04,4.477696713467463E+09,-2.752281575474251E-02
2458934.500000000,A.D. 2020-Mar-26 00:00:00.0000,4.382811644169106E+09,-9.132083755157273E+08,-8.221387943831480E+07,1.493598059787885E+04,4.477694336078410E+09,-2.751004030834964E-02
2458935.500000000,A.D. 2020-Mar-27 00:00:00.0000,4.382905442203083E+09,-9.127453793153411E+08,-8.222555814023262E+07,1.493597267083735E+04,4.477691959611155E+09,-2.750147819394844E-02
2458936.500000000,A.D. 2020-Mar-28 00:00:00.0000,4.382999193715505E+09,-9.122823650637131E+08,-8.223723166879666E+07,1.493596474565605E+04,4.477689583701571E+09,-2.749713159920045E-02
2458937.500000000,A.D. 2020-Mar-29 00:00:00.0000,4.383092898353664E+09,-9.118193326857367E+08,-8.224889967522007E+07,1.493595682111970E+04,4.477687207985342E+09,-2.749700277715715E-02
2458938.500000000,A.D. 2020-Mar-30 00:00:00.0000,4.383186555764667E+09,-9.113562821062555E+08,-8.226056181070918E+07,1.493594889601243E+04,4.477684832097953E+09,-2.750109404459391E-02
2458939.500000000,A.D. 2020-Mar-31 00:00:00.0000,4.383280165595419E+09,-9.108932132500702E+08,-8.227221772646171E+07,1.493594096911766E+04,4.477682455674685E+09,-2.750940778024814E-02
2458940.500000000,A.D. 2020-Apr-01 00:00:00.0000,4.383373727492624E+09,-9.104301260419421E+08,-8.228386707366747E+07,1.493593303921812E+04,4.477680078350610E+09,-2.752194642292129E-02
2458941.500000000,A.D. 2020-Apr-02 00:00:00.0000,4.383467238917417E+09,-9.099670274175302E+08,-8.229551419265687E+07,1.493592510299967E+04,4.477677699132175E+09,-2.755181142475771E-02
2458942.500000000,A.D. 2020-Apr-03 00:00:00.0000,4.383560697851373E+09,-9.095039242488195E+08,-8.230716378317815E+07,1.493591715881647E+04,4.477675317525965E+09,-2.757721917879082E-02
2458943.500000000,A.D. 2020-Apr-04 00:00:00.0000,4.383654104721549E+09,-9.090408163650228E+08,-8.231881603553289E+07,1.493590920795290E+04,4.477672933917032E+09,-2.759817099584905E-02
2458944.500000000,A.D. 2020-Apr-05 00:00:00.0000,4.383747459954765E+09,-9.085777035953425E+08,-8.233047114001358E+07,1.493590125169296E+04,4.477670548690310E+09,-2.761466823820757E-02
2458945.500000000,A.D. 2020-Apr-06 00:00:00.0000,4.383840763977610E+09,-9.081145857689809E+08,-8.234212928690243E+07,1.493589329132026E+04,4.477668162230612E+09,-2.762671231625904E-02
2458946.500000000,A.D. 2020-Apr-07 00:00:00.0000,4.383934017216431E+09,-9.076514627151492E+08,-8.235379066647202E+07,1.493588532811800E+04,4.477665774922630E+09,-2.763430468456378E-02
2458947.500000000,A.D. 2020-Apr-08 00:00:00.0000,4.384027220097326E+09,-9.071883342630789E+08,-8.236545546898496E+07,1.493587736336892E+04,4.477663387150928E+09,-2.763744683716513E-02
2458948.500000000,A.D. 2020-Apr-09 00:00:00.0000,4.384120373046144E+09,-9.067252002420343E+08,-8.237712388469446E+07,1.493586939835538E+04,4.477660999299939E+09,-2.763614030177972E-02
2458949.500000000,A.D. 2020-Apr-10 00:00:00.0000,4.384213476488471E+09,-9.062620604813249E+08,-8.238879610384381E+07,1.493586143435924E+04,4.477658611753963E+09,-2.763038663285434E-02
2458950.500000000,A.D. 2020-Apr-11 00:00:00.0000,4.384306530849632E+09,-9.057989148103204E+08,-8.240047231666750E+07,1.493585347266195E+04,4.477656224897162E+09,-2.762018740291584E-02
2458951.500000000,A.D. 2020-Apr-12 00:00:00.0000,4.384399536554685E+09,-9.053357630584670E+08,-8.241215271339130E+07,1.493584551454448E+04,4.477653839113564E+09,-2.760554419191319E-02
2458952.500000000,A.D. 2020-Apr-13 00:00:00.0000,4.384492494028417E+09,-9.048726050553052E+08,-8.242383748423320E+07,1.493583756128737E+04,4.477651454787066E+09,-2.758645857407182E-02
2458953.500000000,A.D. 2020-Apr-14 00:00:00.0000,4.384585403695340E+09,-9.044094406304877E+08,-8.243552681940418E+07,1.493582961417069E+04,4.477649072301420E+09,-2.756293210169121E-02
2458954.500000000,A.D. 2020-Apr-15 00:00:00.0000,4.384678265979691E+09,-9.039462696138027E+08,-8.244722090910977E+07,1.493582167447405E+04,4.477646692040252E+09,-2.753496628516582E-02
2458955.500000000,A.D. 2020-Apr-16 00:00:00.0000,4.384771081305431E+09,-9.034830918351951E+08,-8.245891994355112E+07,1.493581374347669E+04,4.477644314387058E+09,-2.750256256843625E-02
2458956.500000000,A.D. 2020-Apr-17 00:00:00.0000,4.384863850096251E+09,-9.030199071247929E+08,-8.247062411292684E+07,1.493580582245739E+04,4.477641939725211E+09,-2.746572229894573E-02
2458957.500000000,A.D. 2020-Apr-18 00:00:00.0000,4.384956572775570E+09,-9.025567153129343E+08,-8.248233360743564E+07,1.493579791269459E+04,4.477639568437982E+09,-2.742444669112721E-02
2458958.500000000,A.D. 2020-Apr-19 00:00:00.0000,4.385049249766547E+09,-9.020935162301979E+08,-8.249404861727899E+07,1.493579001546640E+04,4.477637200908531E+09,-2.737873678232610E-02
2458959.500000000,A.D. 2020-Apr-20 00:00:00.0000,4.385141881492093E+09,-9.016303097074336E+08,-8.250576933266413E+07,1.493578213205067E+04,4.477634837519951E+09,-2.732859338003187E-02
2458960.500000000,A.D. 2020-Apr-21 00:00:00.0000,4.385234468374883E+09,-9.011670955757974E+08,-8.251749594380790E+07,1.493577426372502E+04,4.477632478655265E+09,-2.727401699920193E-02
2458961.500000000,A.D. 2020-Apr-22 00:00:00.0000,4.385327008531051E+09,-9.007038684857013E+08,-8.252922202652591E+07,1.493576640034943E+04,4.477630121274569E+09,-2.729552505813498E-02
2458962.500000000,A.D. 2020-Apr-23 00:00:00.0000,4.385419499552786E+09,-9.002406234334348E+08,-8.254094105341661E+07,1.493575853030438E+04,4.477627761894418E+09,-2.732030112391311E-02
2458963.500000000,A.D. 2020-Apr-24 00:00:00.0000,4.385511941076577E+09,-8.997773607695370E+08,-8.255265305990148E+07,1.493575065264766E+04,4.477625400232345E+09,-2.734834761090032E-02
2458964.500000000,A.D. 2020-Apr-25 00:00:00.0000,4.385604332738820E+09,-8.993140808449950E+08,-8.256435808143395E+07,1.493574276643647E+04,4.477623036005710E+09,-2.737966628587353E-02
2458965.500000000,A.D. 2020-Apr-26 00:00:00.0000,4.385696674175858E+09,-8.988507840112783E+08,-8.257605615350622E+07,1.493573487072761E+04,4.477620668931743E+09,-2.741425814970291E-02
2458966.500000000,A.D. 2020-Apr-27 00:00:00.0000,4.385788965024062E+09,-8.983874706203638E+08,-8.258774731165773E+07,1.493572696457771E+04,4.477618298727629E+09,-2.745212332507558E-02
2458967.500000000,A.D. 2020-Apr-28 00:00:00.0000,4.385881204919900E+09,-8.979241410247539E+08,-8.259943159148329E+07,1.493571904704349E+04,4.477615925110584E+09,-2.749326094967393E-02
2458968.500000000,A.D. 2020-Apr-29 00:00:00.0000,4.385973393500033E+09,-8.974607955774815E+08,-8.261110902864110E+07,1.493571111718209E+04,4.477613547797946E+09,-2.753766908348401E-02
2458969.500000000,A.D. 2020-Apr-30 00:00:00.0000,4.386065530401411E+09,-8.969974346321005E+08,-8.262277965886104E+07,1.493570317405137E+04,4.477611166507263E+09,-2.758534464548607E-02
2458970.500000000,A.D. 2020-May-01 00:00:00.0000,4.386157615261388E+09,-8.965340585426526E+08,-8.263444351795113E+07,1.493569521671025E+04,4.477608780956410E+09,-2.763628339879560E-02
2458971.500000000,A.D. 2020-May-02 00:00:00.0000,4.386249647717824E+09,-8.960706676636113E+08,-8.264610064180321E+07,1.493568724421902E+04,4.477606390863665E+09,-2.769048000445102E-02
2458972.500000000,A.D. 2020-May-03 00:00:00.0000,4.386341627409204E+09,-8.956072623497956E+08,-8.265775106639469E+07,1.493567925563964E+04,4.477603995947820E+09,-2.774792816236680E-02
2458973.500000000,A.D. 2020-May-04 00:00:00.0000,4.386433553974732E+09,-8.951438429562527E+08,-8.266939482778889E+07,1.493567125003603E+04,4.477601595928235E+09,-2.780862085367005E-02
2458974.500000000,A.D. 2020-May-05 00:00:00.0000,4.386525427054410E+09,-8.946804098381110E+08,-8.268103196212852E+07,1.493566322647418E+04,4.477599190524906E+09,-2.787255069151641E-02
2458975.500000000,A.D. 2020-May-06 00:00:00.0000,4.386617246289087E+09,-8.942169633504050E+08,-8.269266250562632E+07,1.493565518402220E+04,4.477596779458457E+09,-2.793971037768652E-02
2458976.500000000,A.D. 2020-May-07 00:00:00.0000,4.386709011320470E+09,-8.937535038478795E+08,-8.270428649454856E+07,1.493564712175023E+04,4.477594362450126E+09,-2.801009324973143E-02
2458977.500000000,A.D. 2020-May-08 00:00:00.0000,4.386800721791079E+09,-8.932900316847863E+08,-8.271590396519554E+07,1.493563903873017E+04,4.477591939221674E+09,-2.808369385915086E-02
2458978.500000000,A.D. 2020-May-09 00:00:00.0000,4.386892377344160E+09,-8.928265472146863E+08,-8.272751495387536E+07,1.493563093403525E+04,4.477589509495263E+09,-2.816050854092799E-02
2458979.500000000,A.D. 2020-May-10 00:00:00.0000,4.386983977623540E+09,-8.923630507902720E+08,-8.273911949687636E+07,1.493562280673944E+04,4.477587072993277E+09,-2.824053591525790E-02
2458980.500000000,A.D. 2020-May-11 00:00:00.0000,4.387075522273433E+09,-8.918995427632296E+08,-8.275071763043809E+07,1.493561465591672E+04,4.477584629438099E+09,-2.832377721446076E-02
2458981.500000000,A.D. 2020-May-12 00:00:00.0000,4.387167016908363E+09,-8.914360249752642E+08,-8.276231555888242E+07,1.493560650152299E+04,4.477582184812357E+09,-2.826465777706213E-02
2458982.500000000,A.D. 2020-May-13 00:00:00.0000,4.387258467481742E+09,-8.909724987635832E+08,-8.277391929647762E+07,1.493559836427437E+04,4.477579745326593E+09,-2.820479682995338E-02
2458983.500000000,A.D. 2020-May-14 00:00:00.0000,4.387349874146017E+09,-8.905089637215035E+08,-8.278552859423494E+07,1.493559024438391E+04,4.477577311044673E+09,-2.814419952516737E-02
2458984.500000000,A.D. 2020-May-15 00:00:00.0000,4.387441237053111E+09,-8.900454194413379E+08,-8.279714320303148E+07,1.493558214206282E+04,4.477574882029917E+09,-2.808287305297300E-02
2458985.500000000,A.D. 2020-May-16 00:00:00.0000,4.387532556354239E+09,-8.895818655145286E+08,-8.280876287360376E+07,1.493557405752002E+04,4.477572458344960E+09,-2.802082610940857E-02
2458986.500000000,A.D. 2020-May-17 00:00:00.0000,4.387623832199761E+09,-8.891183015318142E+08,-8.282038735654753E+07,1.493556599096178E+04,4.477570040051638E+09,-2.795806831800830E-02
2458987.500000000,A.D. 2020-May-18 00:00:00.0000,4.387715064739099E+09,-8.886547270834115E+08,-8.283201640232402E+07,1.493555794259154E+04,4.477567627210939E+09,-2.789460966374051E-02
2458988.500000000,A.D. 2020-May-19 00:00:00.0000,4.387806254120675E+09,-8.881911417592034E+08,-8.284364976127082E+07,1.493554991260984E+04,4.477565219882989E+09,-2.783045998938635E-02
