jdtdb,calendar,x,y,z,lt,rg,rr
2460593.500000000,A.D. 2024-Oct-10 00:00:00.0000,1.746901183466253E+07,-1.073814095173318E+08,-2.482725672645144E+06,3.629891230923494E+02,1.088214014391200E+08,1.270589053702436E-01
2460594.500000000,A.D. 2024-Oct-11 00:00:00.0000,2.042828305357649E+07,-1.068649461369984E+08,-2.646385294229187E+06,3.630249449074948E+02,1.088321405491324E+08,1.215158974854400E-01
2460595.500000000,A.D. 2024-Oct-12 00:00:00.0000,2.337185508655046E+07,-1.062663577511857E+08,-2.808011175948635E+06,3.630591558554898E+02,1.088423967333224E+08,1.158807776933812E-01
2460596.500000000,A.D. 2024-Oct-13 00:00:00.0000,2.629747087788863E+07,-1.055861274465527E+08,-2.967479718095906E+06,3.630917300072701E+02,1.088521622183519E+08,1.101578416253821E-01
2460597.500000000,A.D. 2024-Oct-14 00:00:00.0000,2.920288816674731E+07,-1.048247996507347E+08,-3.124669017093517E+06,3.631226426804387E+02,1.088614296046244E+08,1.043514445685909E-01
2460598.500000000,A.D. 2024-Oct-15 00:00:00.0000,3.208588110167256E+07,-1.039829796697756E+08,-3.279458952301234E+06,3.631518704560212E+02,1.088701918713082E+08,9.846599842429199E-02
2460599.500000000,A.D. 2024-Oct-16 00:00:00.0000,3.494424184057023E+07,-1.030613331856417E+08,-3.431731271434836E+06,3.631793911943412E+02,1.088784423810951E+08,9.250596864933949E-02
2460600.500000000,A.D. 2024-Oct-17 00:00:00.0000,3.777578213527681E+07,-1.020605857142845E+08,-3.581369674554124E+06,3.632051840500126E+02,1.088861748846957E+08,8.647587117939984E-02
2460601.500000000,A.D. 2024-Oct-18 00:00:00.0000,4.057833489991429E+07,-1.009815220247306E+08,-3.728259896580547E+06,3.632292294860413E+02,1.088933835250664E+08,8.038026933440696E-02
2460602.500000000,A.D. 2024-Oct-19 00:00:00.0000,4.334975576222673E+07,-9.982498551968333E+07,-3.872289788303822E+06,3.632515092870343E+02,1.089000628413698E+08,7.422377070782035E-02
2460603.500000000,A.D. 2024-Oct-20 00:00:00.0000,4.608792459711022E+07,-9.859187757812914E+07,-4.013349395839728E+06,3.632720065715085E+02,1.089062077726647E+08,6.801102404172030E-02
